target_acc,gene,home_family_name,mr_top_class,pocket_retention,struct_conf,metabolite_relevance,metabolite_relevance_bin,mr_rank,override_pos,sensor_priority
Q93099,HGD,"homogentisate 1,2-dioxygenase",metal,1.0,0.7,0.7,high,5,False,0.0
P49789,FHIT,bis(5'-adenosyl)-triphosphatase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P50225,SULT1A1,estrone sulfotransferase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P0DMN0,SULT1A4,estrone sulfotransferase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P0DMM9,SULT1A3,estrone sulfotransferase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P50579,METAP2,methionyl aminopeptidase,metal,1.0,0.7,0.7,high,5,False,0.0
Q9UKM7,MAN1B1,"mannosyl-oligosaccharide 1,2-alpha-mannosidase",substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
Q9H7Z7,PTGES2,prostaglandin-E synthase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P15291,B4GALT1,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,1.0,0.7,0.7,high,5,False,0.0
P17066,HSPA6,adenosinetriphosphatase,nucleotide(ATP/ADP/AMP),1.0,0.7,0.7,high,5,False,0.0
P30793,GCH1,GTP cyclohydrolase I,metal,1.0,0.7,0.7,high,5,False,0.0
P11142,HSPA8,adenosinetriphosphatase,nucleotide(ATP/ADP/AMP),1.0,0.7,0.7,high,5,False,0.0
Q9Y2D0,CA5B,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
P27487,DPP4,dipeptidyl-peptidase IV,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P0DMV9,HSPA1B,adenosinetriphosphatase,nucleotide(ATP/ADP/AMP),1.0,0.7,0.7,high,5,False,0.0
P05186,ALPL,alkaline phosphatase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P05091,ALDH2,aldehyde dehydrogenase (NAD+) (class 2),redox-cofactor(NAD),1.0,0.7,0.7,high,5,False,0.0
P0DMV8,HSPA1A,adenosinetriphosphatase,nucleotide(ATP/ADP/AMP),1.0,0.7,0.7,high,5,False,0.0
Q99798,ACO2,aconitate hydratase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P12955,PEPD,Xaa-Pro aminopeptidase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
O95602,POLR1A,DNA-directed RNA polymerase,nucleotide(GTP/GDP),1.0,0.7,0.7,high,5,False,0.0
P00915,CA1,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
P54315,PNLIPRP1,triacylglycerol lipase (pancreatic),metal,1.0,0.7,0.7,high,5,False,0.0
P07451,CA3,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
P29218,IMPA1,inositol-phosphate phosphatase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
Q8N1Q1,CA13,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
P43166,CA7,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
P00918,CA2,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
Q15124,PGM5,phosphoglucomutase,metal,1.0,0.7,0.7,high,5,False,0.0
P09874,PARP1,NAD+ ADP-ribosyltransferase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P41743,PRKCI,protein kinase C,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
Q9H2K2,TNKS2,NAD+ ADP-ribosyltransferase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P36871,PGM1,phosphoglucomutase,metal,1.0,0.7,0.7,high,5,False,0.0
P23368,ME2,malate dehydrogenase (oxaloacetate-decarboxylating),redox-cofactor(NAD),1.0,0.7,0.7,high,5,False,0.0
Q9ULX7,CA14,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
Q16819,MEP1A,astacin,metal,1.0,0.7,0.7,high,5,False,0.0
Q16820,MEP1B,astacin,metal,1.0,0.7,0.7,high,5,False,0.0
P00813,ADA,adenosine deaminase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
P43155,CRAT,carnitine O-acetyltransferase,acyl-CoA / CoA,1.0,0.7,0.7,high,5,False,0.0
P06681,C2,classical-complement-pathway C3/C5 convertase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
Q9BSE5,AGMAT,arginase,metal,1.0,0.7,0.7,high,5,False,0.0
P05089,ARG1,arginase,metal,1.0,0.7,0.7,high,5,False,0.0
P78540,ARG2,arginase,metal,1.0,0.7,0.7,high,5,False,0.0
P35218,CA5A,carbonate dehydratase (alpha class),metal,1.0,0.7,0.7,high,5,False,0.0
O94766,B3GAT3,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase,substrate/ligand(other),1.0,0.7,0.7,high,5,False,0.0
Q6HA08,ASTL,astacin,metal,1.0,0.7,0.7,high,5,False,0.0
P48147,PREP,prolyl oligopeptidase,substrate/ligand(other),0.99,0.7,0.693,high,291,False,0.0
P52895,AKR1C2,indanol dehydrogenase,redox-cofactor(NADP),0.99,0.7,0.693,high,291,False,0.0
Q12840,KIF5A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.71,0.9733333333333333,0.6911,high,293,True,0.6911
P51553,IDH3G,3-isopropylmalate dehydrogenase,substrate/ligand(other),0.69,1.0,0.69,high,294,True,0.69
P33176,KIF5B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.71,0.9711111111111111,0.6895,high,295,True,0.6895
Q2TB90,HKDC1,hexokinase (type I),nucleotide(ATP/ADP/AMP),0.98,0.7,0.686,high,296,False,0.0
P22570,FDXR,ferredoxin-NADP+ reductase (adrenodoxin-type),redox-cofactor(FAD),0.98,0.7,0.686,high,296,False,0.0
P19087,GNAT2,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.98,0.7,0.686,high,296,False,0.0
P09467,FBP1,fructose-bisphosphatase,substrate/ligand(other),0.98,0.7,0.686,high,296,False,0.0
P00338,LDHA,L-lactate dehydrogenase,redox-cofactor(NAD),0.98,0.7,0.686,high,296,False,0.0
O00757,FBP2,fructose-bisphosphatase,substrate/ligand(other),0.98,0.7,0.686,high,296,False,0.0
P50897,PPT1,palmitoyl[protein] hydrolase (type 1),substrate/ligand(other),0.98,0.7,0.686,high,296,False,0.0
Q12882,DPYD,dihydropyrimidine dehydrogenase (NADP+),redox-cofactor(NADP),0.98,0.7,0.686,high,296,False,0.0
O60282,KIF5C,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.71,0.9644444444444445,0.6848,high,304,True,0.6848
P15735,PHKG2,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.97,0.7,0.679,high,305,False,0.0
P08397,HMBS,hydroxymethylbilane synthase,substrate/ligand(other),0.97,0.7,0.679,high,305,False,0.0
P17174,GOT1,aspartate transaminase,substrate/ligand(other),0.97,0.7,0.679,high,305,False,0.0
Q15661,TPSAB1,trypsin,substrate/ligand(other),0.97,0.7,0.679,high,305,False,0.0
P04818,TYMS,thymidylate synthase,substrate/ligand(other),0.97,0.7,0.679,high,305,False,0.0
P47989,XDH,xanthine dehydrogenase (mammalian),redox-cofactor(FAD),0.97,0.7,0.679,high,305,False,0.0
P20231,TPSB2,trypsin,substrate/ligand(other),0.97,0.7,0.679,high,305,False,0.0
Q14749,GNMT,glycine N-methyltransferase,methyl-donor(SAM/SAH),0.97,0.7,0.679,high,305,False,0.0
P04406,GAPDH,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) (type I),redox-cofactor(NAD),0.96,0.7,0.672,high,313,False,0.0
Q9BVG8,KIFC3,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.96,0.7,0.672,high,313,False,0.0
P11310,ACADM,medium-chain acyl-CoA dehydrogenase,redox-cofactor(FAD),0.96,0.7,0.672,high,313,False,0.0
Q7Z4S6,KIF21A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.96,0.7,0.672,high,313,False,0.0
Q5T7B8,KIF24,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.96,0.7,0.672,high,313,False,0.0
P51687,SUOX,sulfite oxidase,redox-cofactor(heme),0.96,0.7,0.672,high,313,False,0.0
O95954,FTCD,glutamate formimidoyltransferase,cofactor(folate),0.96,0.7,0.672,high,313,False,0.0
Q15166,PON3,arylesterase,substrate/ligand(other),0.96,0.7,0.672,high,313,False,0.0
O75037,KIF21B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.96,0.7,0.672,high,313,False,0.0
O60825,PFKFB2,"fructose-2,6-bisphosphate 2-phosphatase",nucleotide(ATP/ADP/AMP),0.96,0.7,0.672,high,313,False,0.0
P11488,GNAT1,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.96,0.7,0.672,high,313,False,0.0
O43837,IDH3B,3-isopropylmalate dehydrogenase,substrate/ligand(other),0.67,1.0,0.67,high,324,True,0.67
P49720,PSMB3,proteasome endopeptidase complex,metal,0.67,1.0,0.67,high,324,True,0.67
Q9NPH2,ISYNA1,inositol-3-phosphate synthase,redox-cofactor(NAD),0.95,0.7,0.665,high,326,False,0.0
P05187,ALPP,alkaline phosphatase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
P11413,G6PD,glucose-6-phosphate dehydrogenase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
O00338,SULT1C2,estrone sulfotransferase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
P07864,LDHC,L-lactate dehydrogenase,redox-cofactor(NAD),0.95,0.7,0.665,high,326,False,0.0
O75897,SULT1C4,estrone sulfotransferase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
P42357,HAL,histidine ammonia-lyase,cofactor(lipoate/PQQ/other),0.95,0.7,0.665,high,326,False,0.0
P00966,ASS1,argininosuccinate synthetase,nucleotide(ATP/ADP/AMP),0.95,0.7,0.665,high,326,False,0.0
P10696,ALPG,alkaline phosphatase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
P27707,DCK,deoxyguanosine kinase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
P11678,EPX,myeloperoxidase,redox-cofactor(heme),0.95,0.7,0.665,high,326,False,0.0
P09923,ALPI,alkaline phosphatase,substrate/ligand(other),0.95,0.7,0.665,high,326,False,0.0
P52961,ART1,NAD+---protein-arginine ADP-ribosyltransferase,substrate/ligand(other),0.66,1.0,0.66,high,338,True,0.66
Q9UPR0,PLCL2,phosphoinositide phospholipase C,substrate/ligand(other),0.75,0.8777777777777778,0.6583,high,339,False,0.0
Q6B0I6,KDM4D,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
Q9H3S3,TMPRSS5,trypsin,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
P24928,POLR2A,DNA-directed RNA polymerase,nucleotide(GTP/GDP),0.94,0.7,0.658,high,340,False,0.0
Q9UHQ9,CYB5R1,cytochrome-b5 reductase,redox-cofactor(FAD),0.94,0.7,0.658,high,340,False,0.0
B2RXH2,KDM4E,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
P35354,PTGS2,prostaglandin-endoperoxide synthase,redox-cofactor(heme),0.94,0.7,0.658,high,340,False,0.0
A8MTJ3,GNAT3,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.94,0.7,0.658,high,340,False,0.0
P50213,IDH3A,3-isopropylmalate dehydrogenase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
A0A1W2PPD8,KDM4F,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
P21589,NT5E,5'-nucleotidase (bacterial),metal,0.94,0.7,0.658,high,340,False,0.0
Q8NF86,PRSS33,trypsin,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
Q9P2W7,B3GAT1,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
P19021,PAM,peptidylglycine monooxygenase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
Q16875,PFKFB3,"fructose-2,6-bisphosphate 2-phosphatase",nucleotide(ATP/ADP/AMP),0.94,0.7,0.658,high,340,False,0.0
P30084,ECHS1,enoyl-CoA hydratase,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
O43681,GET3,arsenite-transporting ATPase,nucleotide(ATP/ADP/AMP),0.94,0.7,0.658,high,340,False,0.0
P29475,NOS1,nitric-oxide synthase,cofactor(folate),0.94,0.7,0.658,high,340,False,0.0
P05981,HPN,trypsin,substrate/ligand(other),0.94,0.7,0.658,high,340,False,0.0
P49641,MAN2A2,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",substrate/ligand(other),0.93,0.7,0.651,high,358,False,0.0
P35579,MYH9,myosin ATPase,nucleotide(ATP/ADP/AMP),0.93,0.7,0.651,high,358,False,0.0
P35749,MYH11,myosin ATPase,nucleotide(ATP/ADP/AMP),0.93,0.7,0.651,high,358,False,0.0
P51659,HSD17B4,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),0.93,0.7,0.651,high,358,False,0.0
P21964,COMT,catechol O-methyltransferase,methyl-donor(SAM/SAH),0.93,0.7,0.651,high,358,False,0.0
Q9NQH7,XPNPEP3,Xaa-Pro aminopeptidase,substrate/ligand(other),0.93,0.7,0.651,high,358,False,0.0
P35580,MYH10,myosin ATPase,nucleotide(ATP/ADP/AMP),0.93,0.7,0.651,high,358,False,0.0
P05166,PCCB,propionyl-CoA carboxylase,acyl-CoA / CoA,0.93,0.7,0.651,high,358,False,0.0
Q7Z406,MYH14,myosin ATPase,nucleotide(ATP/ADP/AMP),0.93,0.7,0.651,high,358,False,0.0
Q9NZK5,ADA2,adenosine deaminase,substrate/ligand(other),0.93,0.7,0.651,high,358,False,0.0
O94832,MYO1D,myosin ATPase,nucleotide(ATP/ADP/AMP),0.93,0.7,0.651,high,358,False,0.0
Q7Z5A4,PRSS42P,trypsin,substrate/ligand(other),0.93,0.7,0.651,high,358,False,0.0
P00352,ALDH1A1,aldehyde dehydrogenase (NAD+) (class 2),redox-cofactor(NAD),0.93,0.7,0.651,high,358,False,0.0
P00325,ADH1B,alcohol dehydrogenase (class I),redox-cofactor(NAD),0.93,0.7,0.651,high,358,False,0.0
O75600,GCAT,glycine C-acetyltransferase,cofactor(PLP),0.93,0.7,0.651,high,358,False,0.0
Q16706,MAN2A1,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",substrate/ligand(other),0.93,0.7,0.651,high,358,False,0.0
B7ZC32,KIF28P,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
Q9H7Z6,KAT8,histone acetyltransferase (MYST family),acyl-CoA / CoA,0.92,0.7,0.644,high,374,False,0.0
Q15058,KIF14,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
Q92851,CASP10,caspase-8,substrate/ligand(other),0.92,0.7,0.644,high,374,False,0.0
Q9Y2E5,MAN2B2,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",substrate/ligand(other),0.92,0.7,0.644,high,374,False,0.0
Q15165,PON2,arylesterase,substrate/ligand(other),0.92,0.7,0.644,high,374,False,0.0
Q96L93,KIF16B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
Q9HAQ2,KIF9,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
O00754,MAN2B1,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",substrate/ligand(other),0.92,0.7,0.644,high,374,False,0.0
Q9NQT8,KIF13B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
Q13555,CAMK2G,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
Q8N490,PNKD,hydroxyacylglutathione hydrolase,glutathione/thiol,0.92,0.7,0.644,high,374,False,0.0
O75390,CS,citrate (Si)-synthase,substrate/ligand(other),0.92,0.7,0.644,high,374,False,0.0
Q9UQM7,CAMK2A,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
Q13557,CAMK2D,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.92,0.7,0.644,high,374,False,0.0
P15531,NME1,nucleoside-diphosphate kinase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
Q9Y2K3,MYH15,myosin ATPase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
P07195,LDHB,L-lactate dehydrogenase,redox-cofactor(NAD),0.91,0.7,0.637,high,389,False,0.0
Q9NRS4,TMPRSS4,trypsin,substrate/ligand(other),0.91,0.7,0.637,high,389,False,0.0
Q6PIF6,MYO7B,myosin ATPase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
Q13232,NME3,nucleoside-diphosphate kinase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
P22392,NME2,nucleoside-diphosphate kinase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
O43795,MYO1B,myosin ATPase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
P07327,ADH1A,alcohol dehydrogenase (class I),redox-cofactor(NAD),0.91,0.7,0.637,high,389,False,0.0
P47897,QARS1,glutamine---tRNA ligase,substrate/ligand(other),0.91,0.7,0.637,high,389,False,0.0
P22079,LPO,Lactoperoxidase,redox-cofactor(heme),0.91,0.7,0.637,high,389,False,0.0
O00159,MYO1C,myosin ATPase,nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
P52789,HK2,hexokinase (type I),nucleotide(ATP/ADP/AMP),0.91,0.7,0.637,high,389,False,0.0
P57727,TMPRSS3,trypsin,substrate/ligand(other),0.91,0.7,0.637,high,389,False,0.0
Q9H4A4,RNPEP,leukotriene-A4 hydrolase,substrate/ligand(other),0.91,0.7,0.637,high,389,False,0.0
O14556,GAPDHS,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) (type I),redox-cofactor(NAD),0.9,0.7,0.63,high,404,False,0.0
O15021,MAST4,protein kinase C,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
Q13554,CAMK2B,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.9,0.7,0.63,high,404,False,0.0
Q9Y2H9,MAST1,protein kinase C,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
Q99707,MTR,methionine synthase,cofactor(B12),0.9,0.7,0.63,high,404,False,0.0
Q6P0Q8,MAST2,protein kinase C,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
Q9NRJ5,PAPOLB,polynucleotide adenylyltransferase,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
P07202,TPO,myeloperoxidase,redox-cofactor(heme),0.9,0.7,0.63,high,404,True,0.63
O60307,MAST3,protein kinase C,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
P51003,PAPOLA,polynucleotide adenylyltransferase,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
C9JRZ8,AKR1B15,aldehyde reductase,redox-cofactor(NADP),0.9,0.7,0.63,high,404,False,0.0
Q9BWT3,PAPOLG,polynucleotide adenylyltransferase,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
Q9Y6E7,SIRT4,histone/protein deacetylase,substrate/ligand(other),0.9,0.7,0.63,high,404,False,0.0
Q495T6,MMEL1,neprilysin,substrate/ligand(other),0.89,0.7,0.623,high,417,False,0.0
P13533,MYH6,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
O94788,ALDH1A2,aldehyde dehydrogenase (NAD+) (class 2),redox-cofactor(NAD),0.89,0.7,0.623,high,417,False,0.0
P30837,ALDH1B1,aldehyde dehydrogenase (NAD+) (class 2),redox-cofactor(NAD),0.89,0.7,0.623,high,417,False,0.0
O43414,ERI3,3'-5' exoribonuclease 1,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
P12882,MYH1,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9UKX3,MYH13,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9UGN5,PARP2,NAD+ ADP-ribosyltransferase,substrate/ligand(other),0.89,0.7,0.623,high,417,False,0.0
Q92993,KAT5,histone acetyltransferase (MYST family),acyl-CoA / CoA,0.89,0.7,0.623,high,417,False,0.0
P14550,AKR1A1,aldehyde reductase,redox-cofactor(NADP),0.89,0.7,0.623,high,417,False,0.0
Q13402,MYO7A,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9NQX4,MYO5C,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
P12883,MYH7,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9NPZ5,B3GAT2,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase,substrate/ligand(other),0.89,0.7,0.623,high,417,False,0.0
P30679,GNA15,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.89,0.7,0.623,high,417,False,0.0
Q9Y623,MYH4,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9UBV7,B4GALT7,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,0.89,0.7,0.623,high,417,False,0.0
P13535,MYH8,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9UM54,MYO6,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
O95837,GNA14,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.89,0.7,0.623,high,417,False,0.0
Q12965,MYO1E,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
O00160,MYO1F,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
O75874,IDH1,isocitrate dehydrogenase (NADP+),substrate/ligand(other),0.89,0.7,0.623,high,417,False,0.0
Q9HD67,MYO10,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
P29992,GNA11,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.89,0.7,0.623,high,417,False,0.0
P50148,GNAQ,"G-protein alpha subunit, group I (GTPase)",nucleotide(GTP/GDP),0.89,0.7,0.623,high,417,False,0.0
P11055,MYH3,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q8N1T3,MYO1H,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
A7E2Y1,MYH7B,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q9UKX2,MYH2,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
O60512,B4GALT3,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,0.89,0.7,0.623,high,417,False,0.0
B0I1T2,MYO1G,myosin ATPase,nucleotide(ATP/ADP/AMP),0.89,0.7,0.623,high,417,False,0.0
Q6Q4G3,LVRN,leukotriene-A4 hydrolase,substrate/ligand(other),0.62,1.0,0.62,high,449,True,0.62
P00749,PLAU,t-plasminogen activator,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
Q9P2E2,KIF17,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
P0CW18,PRSS56,trypsin,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
Q2VIQ3,KIF4B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q14520,HABP2,t-plasminogen activator,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
O14782,KIF3C,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q9P2P6,STARD9,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
P08243,ASNS,asparagine synthase (glutamine-hydrolysing),nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
P08519,LPA,t-plasminogen activator,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
O15066,KIF3B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q8N4N8,KIF2B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q96FN5,KIF12,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q9UIL4,KIF25,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q86VH2,KIF27,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q9H1H9,KIF13A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q96AC6,KIFC2,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
O95239,KIF4A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
P28329,CHAT,carnitine O-acetyltransferase,acyl-CoA / CoA,0.88,0.7,0.616,high,450,False,0.0
P35219,CA8,carbonate dehydratase (alpha class),metal,0.88,0.7,0.616,high,450,False,0.0
P05156,CFI,t-plasminogen activator,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
Q9NZC3,GDE1,glycerophosphodiester phosphodiesterase,metal,0.88,0.7,0.616,high,450,False,0.0
P36888,FLT3,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q8IU80,TMPRSS6,trypsin,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
P07998,RNASE1,ribonuclease 1,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
Q13907,IDI1,isopentenyl-diphosphate delta-isomerase (type 1),substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
P35557,GCK,hexokinase (type I),nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
P10721,KIT,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.88,0.7,0.616,high,450,False,0.0
Q9BYE2,TMPRSS13,trypsin,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
Q9UL52,TMPRSS11E,t-plasminogen activator,substrate/ligand(other),0.88,0.7,0.616,high,450,False,0.0
